id,nome,categoria,valor
31363,MSI Webcam Full HD Legion 1185,Informática,8050.65
224599,Dell Placa de Vídeo RTX MacBook Air 2572,Informática,6456.75
40860,Bose Protetor de Surto OLED 3263,Eletrônicos,6179.38
77216,Razer Mouse Sem Fio MacBook Air 5290,Informática,12704.65
3318,Apple Power Bank Global 8375,Comunicação,2026.81
46492,Philips Soundbar Crystal 7623,Eletrônicos,5574.59
146110,HP Monitor Gamer Inspiron 6551,Informática,9165.09
83423,Apple Mouse Sem Fio G Series 7146,Informática,1226.23
139794,Xiaomi Smartphone Pixel 8 3070,Comunicação,4436.46
105398,Apple Mouse Sem Fio Inspiron 4910,Informática,9440.54
45453,Motorola Smartwatch Moto G 5277,Comunicação,2750.75
101284,Acer Monitor Gamer ROG Strix 2302,Informática,4038.85
75246,Xiaomi Modem 5G Pixel 8 1104,Comunicação,3873.81
170312,Xiaomi Película de Vidro iPhone 15 9360,Comunicação,1444.2
135549,Motorola Capa de Silicone Redmi Note 4250,Comunicação,2904.96
234384,Acer SSD 1TB NVMe ROG Strix 1847,Informática,11416.77
246943,Corsair SSD 1TB NVMe Nitro 5 3281,Informática,13037.24
148062,Sony Micro-ondas Ultra Slim 3086,Eletrônicos,3890.88
263739,Sony Cabo HDMI 2.1 Ultra Slim 8210,Eletrônicos,5982.71
73590,Nokia Headset com Microfone Pixel 8 9742,Comunicação,4704.9
217500,Asus Placa de Vídeo RTX Legion 9487,Informática,6825.98
254615,Huawei Modem 5G iPhone 15 9965,Comunicação,51.56
291387,HP SSD 1TB NVMe G Series 1040,Informática,9036.75
67652,Apple Smartwatch Global 2827,Comunicação,805.19
180244,Nokia Headset com Microfone Moto G 6697,Comunicação,2028.0
222145,Philips Smart TV 4K Elite Edition 8187,Eletrônicos,11634.84
67897,Philips Smart TV 4K Crystal 9704,Eletrônicos,2804.83
126711,Huawei Smartphone Global 748,Comunicação,5255.61
70017,LG Cabo HDMI 2.1 OLED 5330,Eletrônicos,4125.28
99272,Corsair Monitor Gamer ThinkPad 1131,Informática,1885.53
120222,Xiaomi Modem 5G Redmi Note 4024,Comunicação,2174.72
159137,MSI SSD 1TB NVMe Vostro 8662,Informática,13600.16
2679,HP Teclado Mecânico ROG Strix 1558,Informática,3839.27
297257,HP Placa de Vídeo RTX MacBook Air 6892,Informática,13239.22
140492,Samsung Modem 5G Carbon Edition 1628,Comunicação,4801.49
166097,Logitech Mouse Sem Fio Legion 3098,Informática,4789.15
113348,Logitech Webcam Full HD ROG Strix 3721,Informática,9873.09
254126,Sony Home Theater Crystal 319,Eletrônicos,5179.44
23010,Philips Fone de Ouvido Bluetooth Pro 2024 1906,Eletrônicos,2979.83
172034,Motorola Capa de Silicone Pixel 8 178,Comunicação,2477.96
37576,Oppo Modem 5G Redmi Note 2825,Comunicação,5043.02
101292,Apple Roteador Wi-Fi 6 Inspiron 6734,Informática,9938.17
50684,Apple Smartwatch Galaxy S23 1663,Comunicação,6010.87
38081,MSI Teclado Mecânico Inspiron 5401,Informática,9088.23
282651,Asus SSD 1TB NVMe Vostro 9082,Informática,13239.45
231598,Acer Webcam Full HD ROG Strix 5924,Informática,11162.96
168513,Realme Smartphone Global 2391,Comunicação,569.39
271444,MSI Teclado Mecânico ThinkPad 4406,Informática,13694.31
23430,LG Protetor de Surto Pro 2024 2861,Eletrônicos,8037.97
29687,Sony Micro-ondas Series X 3534,Eletrônicos,8912.62
73565,Razer Teclado Mecânico G Series 4274,Informática,5612.26
182594,JBL Smart TV 4K QLED 4959,Eletrônicos,4170.91
222391,Huawei Película de Vidro Global 5971,Comunicação,5181.39
17015,Motorola Carregador Rápido Galaxy S23 1622,Comunicação,3199.32
177684,Oppo Power Bank Carbon Edition 7537,Comunicação,5147.53
282454,Bose Protetor de Surto QLED 6807,Eletrônicos,7723.9
86754,Razer Notebook MacBook Air 3887,Informática,9838.55
234022,Dell Placa de Vídeo RTX ThinkPad 7800,Informática,10854.97
22293,Sony Cabo HDMI 2.1 OLED 9091,Eletrônicos,4814.45
14999,Lenovo Monitor Gamer Vostro 2167,Informática,14142.72
233079,Xiaomi Headset com Microfone Edition 5079,Comunicação,771.01
295246,Philips Protetor de Surto QLED 2173,Eletrônicos,2963.69
281629,Apple SSD 1TB NVMe ROG Strix 7328,Informática,13815.16
179895,Panasonic Smart TV 4K Elite Edition 4269,Eletrônicos,3679.81
131596,Huawei Modem 5G Moto G 9038,Comunicação,2833.35
213186,Philips Caixa de Som Echo Series X 1078,Eletrônicos,4299.51
199688,Samsung Smartphone Carbon Edition 2626,Comunicação,7763.81
209391,Realme Power Bank Redmi Note 5153,Comunicação,1941.04
239335,Dell Webcam Full HD G Series 9307,Informática,1085.11
4286,Corsair Monitor Gamer ROG Strix 1985,Informática,2061.23
199021,LG Caixa de Som Echo Ultra Slim 2028,Eletrônicos,6781.45
12068,Philips Caixa de Som Echo Plus 6464,Eletrônicos,5330.08
218189,Samsung Película de Vidro Carbon Edition 4682,Comunicação,2243.1
240702,TCL Micro-ondas QLED 3249,Eletrônicos,5117.88
184157,LG Cabo HDMI 2.1 Series X 7577,Eletrônicos,4432.03
43897,LG Fone de Ouvido Bluetooth Ultra Slim 3546,Eletrônicos,4390.82
106829,Samsung Capa de Silicone Pixel 8 1619,Comunicação,6378.39
241915,Oppo Capa de Silicone Galaxy S23 9324,Comunicação,2024.89
10400,Motorola Modem 5G Pixel 8 6242,Comunicação,4379.62
283063,Samsung Power Bank Galaxy S23 688,Comunicação,3764.16
96753,Huawei Smartphone Redmi Note 2519,Comunicação,6271.14
264289,Corsair Teclado Mecânico Nitro 5 2326,Informática,9684.2
230053,Samsung Protetor de Surto Series X 3802,Eletrônicos,6025.22
275507,Philips Fone de Ouvido Bluetooth Pro 2024 8426,Eletrônicos,6843.52
103343,Razer Placa de Vídeo RTX Nitro 5 4801,Informática,12650.49
195365,Corsair Notebook G Series 4478,Informática,5099.81
192038,Motorola Modem 5G Global 922,Comunicação,3642.18
279084,Realme Carregador Rápido Carbon Edition 9321,Comunicação,7042.63
240689,JBL Cabo HDMI 2.1 QLED 85,Eletrônicos,3718.41
261501,JBL Micro-ondas Crystal 3132,Eletrônicos,9101.23
172494,Realme Power Bank Galaxy S23 726,Comunicação,5917.65
68968,Logitech Teclado Mecânico ThinkPad 8480,Informática,6153.15
236600,Acer Placa de Vídeo RTX Inspiron 2050,Informática,9297.89
141321,Apple Teclado Mecânico MacBook Air 6688,Informática,7833.04
286296,Apple Placa de Vídeo RTX Legion 6053,Informática,2474.76
64158,Huawei Smartwatch Moto G 5233,Comunicação,1715.44
201970,LG Protetor de Surto Elite Edition 1121,Eletrônicos,6665.43
105616,Panasonic Soundbar Plus 1998,Eletrônicos,6172.86
263115,Nokia Modem 5G iPhone 15 8430,Comunicação,2016.21
847,Oppo Modem 5G Carbon Edition 4187,Comunicação,5588.82
91864,Huawei Smartphone iPhone 15 4003,Comunicação,5226.91
66452,Panasonic Fone de Ouvido Bluetooth Pro 2024 6208,Eletrônicos,6827.65
149513,Dell SSD 1TB NVMe Vostro 198,Informática,13185.72
33864,Corsair SSD 1TB NVMe Inspiron 1245,Informática,2147.84
127415,TCL Micro-ondas Plus 4528,Eletrônicos,3078.02
191255,Apple Monitor Gamer MacBook Air 8100,Informática,2413.68
103392,Oppo Película de Vidro iPhone 15 7604,Comunicação,1643.65
120217,JBL Protetor de Surto Elite Edition 5981,Eletrônicos,2618.47
48570,Sony Caixa de Som Echo Plus 9029,Eletrônicos,8693.86
216390,Motorola Modem 5G Carbon Edition 8450,Comunicação,280.96
257074,Nokia Power Bank Edition 3053,Comunicação,5754.9
221197,Razer Monitor Gamer ROG Strix 4103,Informática,13954.45
189361,Apple Smartphone Edition 55,Comunicação,3341.54
88952,Bose Caixa de Som Echo Pro 2024 9435,Eletrônicos,4418.87
154985,Nokia Modem 5G Pixel 8 9948,Comunicação,2647.35
287813,JBL Micro-ondas Crystal 3316,Eletrônicos,11167.39
197269,Xiaomi Smartphone Pixel 8 5750,Comunicação,5622.14
289854,Philips Micro-ondas OLED 1393,Eletrônicos,6387.97
66480,Bose Protetor de Surto Crystal 8860,Eletrônicos,7580.6
18706,Oppo Smartwatch Pixel 8 4610,Comunicação,3530.4
140185,Nokia Película de Vidro Galaxy S23 5453,Comunicação,6518.71
246206,JBL Protetor de Surto Ultra Slim 848,Eletrônicos,9103.0
230586,Philips Soundbar Plus 7984,Eletrônicos,11418.14
960,HP Roteador Wi-Fi 6 ThinkPad 7908,Informática,3190.82
59603,Sony Micro-ondas OLED 4733,Eletrônicos,3802.41
153821,JBL Smart TV 4K OLED 6170,Eletrônicos,4300.63
136346,Motorola Power Bank Moto G 3240,Comunicação,794.24
285976,Motorola Capa de Silicone Carbon Edition 8631,Comunicação,2769.18
87722,Philips Home Theater Plus 2361,Eletrônicos,11343.02
10422,Asus Roteador Wi-Fi 6 Inspiron 4379,Informática,11958.0
41184,Razer Placa de Vídeo RTX ThinkPad 9757,Informática,14572.69
47406,Dell SSD 1TB NVMe Vostro 4242,Informática,7398.52
133415,Bose Smart TV 4K Ultra Slim 8235,Eletrônicos,5989.54
180830,Nokia Power Bank Galaxy S23 4971,Comunicação,6158.31
100384,HP Webcam Full HD ROG Strix 63,Informática,3857.47
133975,Nokia Modem 5G iPhone 15 620,Comunicação,5689.64
88160,Realme Película de Vidro iPhone 15 1558,Comunicação,4292.99
260292,Apple Smartwatch Galaxy S23 3239,Comunicação,2988.83
259005,LG Micro-ondas Elite Edition 8364,Eletrônicos,2763.04
135148,Samsung Capa de Silicone Pixel 8 834,Comunicação,151.54
171852,TCL Protetor de Surto Pro 2024 4831,Eletrônicos,3865.1
141005,Nokia Capa de Silicone Carbon Edition 150,Comunicação,7080.36
38461,LG Soundbar Ultra Slim 5690,Eletrônicos,8494.02
260252,Apple Capa de Silicone Pixel 8 4842,Comunicação,4734.02
139059,Apple Smartwatch iPhone 15 37,Comunicação,1072.31
127451,Samsung Capa de Silicone Galaxy S23 7214,Comunicação,1891.32
184940,Asus SSD 1TB NVMe Vostro 3331,Informática,14373.71
20154,Philips Soundbar Series X 6148,Eletrônicos,7111.26
244616,Samsung Smart TV 4K Ultra Slim 7114,Eletrônicos,9689.94
93141,Apple Notebook ThinkPad 1875,Informática,14877.53
48044,Asus Roteador Wi-Fi 6 Legion 7769,Informática,6322.04
37291,Acer Mouse Sem Fio G Series 531,Informática,1988.58
173832,Acer Teclado Mecânico Inspiron 8621,Informática,1055.08
258318,Bose Protetor de Surto Elite Edition 5992,Eletrônicos,5012.97
1948,TCL Fone de Ouvido Bluetooth OLED 6742,Eletrônicos,6288.66
166633,MSI SSD 1TB NVMe Vostro 3808,Informática,2633.87
25644,Samsung Caixa de Som Echo Elite Edition 4228,Eletrônicos,8498.67
85664,Oppo Capa de Silicone Moto G 650,Comunicação,3647.81
44747,LG Home Theater OLED 7827,Eletrônicos,8491.11
290856,Samsung Modem 5G Carbon Edition 5971,Comunicação,6811.3
222992,HP Placa de Vídeo RTX MacBook Air 7735,Informática,5207.52
263298,HP Placa de Vídeo RTX MacBook Air 5674,Informática,7468.24
111471,Motorola Carregador Rápido Galaxy S23 6843,Comunicação,3617.34
208167,Nokia Smartphone Redmi Note 8276,Comunicação,2531.71
49873,Sony Soundbar Plus 5286,Eletrônicos,5448.99
44223,Sony Soundbar Ultra Slim 2762,Eletrônicos,11105.18
6460,Lenovo Mouse Sem Fio ThinkPad 5351,Informática,5607.19
192065,Motorola Modem 5G Redmi Note 9882,Comunicação,3567.4
41530,Asus Webcam Full HD MacBook Air 6064,Informática,5467.13
9420,LG Micro-ondas Ultra Slim 1656,Eletrônicos,10294.94
99550,Panasonic Soundbar Elite Edition 5453,Eletrônicos,9619.39
205316,Philips Fone de Ouvido Bluetooth Series X 7646,Eletrônicos,9562.93
294549,Philips Fone de Ouvido Bluetooth Pro 2024 7719,Eletrônicos,5276.94
38673,Motorola Smartphone Redmi Note 8636,Comunicação,7715.5
254703,Panasonic Protetor de Surto Ultra Slim 3787,Eletrônicos,3972.48
268669,Motorola Película de Vidro iPhone 15 5864,Comunicação,1877.4
122799,JBL Smart TV 4K Ultra Slim 8000,Eletrônicos,8399.03
209618,Panasonic Caixa de Som Echo OLED 808,Eletrônicos,3555.65
81261,Oppo Carregador Rápido Global 2586,Comunicação,1630.52
238918,Apple Power Bank Edition 6372,Comunicação,5728.97
28109,Apple SSD 1TB NVMe Inspiron 3608,Informática,5031.53
185462,Dell Monitor Gamer MacBook Air 8257,Informática,8659.27
197483,JBL Protetor de Surto Elite Edition 3055,Eletrônicos,10215.07
140387,Apple Webcam Full HD Inspiron 2196,Informática,6435.83
71839,Samsung Carregador Rápido Moto G 7707,Comunicação,556.4
97073,Apple SSD 1TB NVMe MacBook Air 7456,Informática,14583.59
248954,Asus Placa de Vídeo RTX G Series 8795,Informática,9283.27
91463,Asus SSD 1TB NVMe ROG Strix 9102,Informática,3126.05
164980,Asus Webcam Full HD ROG Strix 7675,Informática,5626.32
136732,TCL Cabo HDMI 2.1 Series X 2509,Eletrônicos,9599.96
124591,Asus Roteador Wi-Fi 6 G Series 2216,Informática,2120.46
51379,Samsung Micro-ondas Plus 8326,Eletrônicos,8894.84
298599,JBL Soundbar QLED 2231,Eletrônicos,9625.48
238843,Razer Webcam Full HD ThinkPad 4357,Informática,9097.41
260451,TCL Home Theater Plus 3199,Eletrônicos,5651.05
102919,HP Notebook Inspiron 4025,Informática,3229.4
198231,Xiaomi Smartwatch iPhone 15 7413,Comunicação,4060.3
107901,Panasonic Cabo HDMI 2.1 OLED 2981,Eletrônicos,10098.85
31766,Logitech SSD 1TB NVMe Legion 186,Informática,4578.74
229975,Motorola Película de Vidro Galaxy S23 6173,Comunicação,6612.43
73496,Corsair SSD 1TB NVMe Inspiron 6354,Informática,2676.89
280699,Nokia Smartwatch Global 5339,Comunicação,4197.42
37986,Asus Placa de Vídeo RTX Nitro 5 2896,Informática,14613.13
29391,TCL Soundbar QLED 7055,Eletrônicos,5804.85
133897,Bose Smart TV 4K Series X 8229,Eletrônicos,9387.71
75847,Panasonic Cabo HDMI 2.1 Elite Edition 3956,Eletrônicos,9730.78
169993,Asus Monitor Gamer Legion 8327,Informática,7874.98
19609,Dell Roteador Wi-Fi 6 Nitro 5 9774,Informática,7096.21
93115,TCL Smart TV 4K Crystal 3774,Eletrônicos,1527.81
108393,Motorola Smartphone Redmi Note 6741,Comunicação,1088.7
180363,Samsung Smartphone Moto G 2970,Comunicação,1798.08
210279,Samsung Power Bank iPhone 15 5817,Comunicação,2531.44
249794,Lenovo SSD 1TB NVMe Vostro 4194,Informática,12450.98
129935,Dell Teclado Mecânico Legion 1445,Informática,8337.97
129938,Corsair Monitor Gamer Nitro 5 9310,Informática,9586.79
294603,Apple SSD 1TB NVMe Vostro 3070,Informática,6052.84
225285,Apple SSD 1TB NVMe G Series 6183,Informática,7431.81
40990,LG Smart TV 4K QLED 6432,Eletrônicos,9332.97
143981,Motorola Smartwatch iPhone 15 7423,Comunicação,2506.97
227534,Oppo Capa de Silicone Global 3042,Comunicação,6753.02
11342,Lenovo Notebook Vostro 1919,Informática,2125.33
241049,LG Home Theater OLED 8074,Eletrônicos,3066.96
263449,Lenovo Notebook Vostro 1165,Informática,14723.39
151174,Sony Cabo HDMI 2.1 QLED 5003,Eletrônicos,5718.76
149025,MSI Teclado Mecânico MacBook Air 8160,Informática,7546.68
217235,HP Teclado Mecânico ThinkPad 5981,Informática,3741.91
242241,HP Teclado Mecânico ThinkPad 7107,Informática,9868.44
269111,Huawei Headset com Microfone Edition 5412,Comunicação,4848.15
200599,Huawei Modem 5G iPhone 15 9416,Comunicação,3376.32
156978,Motorola Carregador Rápido Moto G 1695,Comunicação,469.26
200528,Bose Caixa de Som Echo OLED 6915,Eletrônicos,5491.01
223171,Samsung Película de Vidro iPhone 15 1926,Comunicação,940.01
204893,Samsung Home Theater Crystal 8524,Eletrônicos,10605.58
132071,Asus Mouse Sem Fio Inspiron 982,Informática,7230.19
31016,Samsung Smart TV 4K Crystal 6537,Eletrônicos,3011.2
149669,Motorola Smartwatch iPhone 15 1899,Comunicação,7498.89
148137,Apple SSD 1TB NVMe G Series 5123,Informática,12461.93
94265,TCL Cabo HDMI 2.1 Pro 2024 3436,Eletrônicos,11288.76
226807,Sony Fone de Ouvido Bluetooth OLED 1426,Eletrônicos,4866.29
88624,TCL Cabo HDMI 2.1 QLED 270,Eletrônicos,4701.05
150838,Corsair Notebook Vostro 9449,Informática,14462.63
134666,Apple Película de Vidro Carbon Edition 9127,Comunicação,5032.16
227157,Apple Roteador Wi-Fi 6 ROG Strix 4097,Informática,4443.57
242474,Apple Monitor Gamer Inspiron 7815,Informática,6638.26
146692,Apple Power Bank Pixel 8 2008,Comunicação,462.94
25970,Corsair Monitor Gamer Legion 3250,Informática,1927.23
249311,Nokia Headset com Microfone Moto G 4131,Comunicação,7144.26
220962,Samsung Protetor de Surto Crystal 6468,Eletrônicos,3401.39
205851,Realme Carregador Rápido Global 143,Comunicação,1332.25
239779,Corsair Roteador Wi-Fi 6 Vostro 9441,Informática,681.78
113072,Samsung Película de Vidro Redmi Note 3294,Comunicação,3131.84
167789,Apple Smartwatch Galaxy S23 4785,Comunicação,7360.64
138575,Bose Protetor de Surto Pro 2024 2576,Eletrônicos,7054.81
238987,Lenovo Roteador Wi-Fi 6 ThinkPad 5286,Informática,13743.53
263845,Bose Micro-ondas OLED 1838,Eletrônicos,5186.93
75551,Acer SSD 1TB NVMe G Series 5076,Informática,2032.9
40797,Asus Teclado Mecânico G Series 9817,Informática,14056.38
56566,Apple Headset com Microfone Galaxy S23 2273,Comunicação,855.2
99237,Samsung Soundbar Elite Edition 7317,Eletrônicos,8510.87
253304,Motorola Power Bank Galaxy S23 1045,Comunicação,7444.69
170368,Samsung Power Bank iPhone 15 4851,Comunicação,7444.21
277111,Panasonic Soundbar Ultra Slim 6168,Eletrônicos,5033.23
25134,Motorola Smartphone Galaxy S23 7200,Comunicação,6299.3
79218,Motorola Smartphone Global 9584,Comunicação,5906.53
128785,Logitech Notebook Legion 538,Informática,4045.9
21098,Xiaomi Modem 5G Carbon Edition 2361,Comunicação,7905.13
129874,TCL Fone de Ouvido Bluetooth Series X 6519,Eletrônicos,11171.58
130243,JBL Fone de Ouvido Bluetooth OLED 8505,Eletrônicos,4214.68
196151,Asus Notebook Nitro 5 6140,Informática,5497.66
242682,Samsung Smart TV 4K Ultra Slim 7315,Eletrônicos,8047.51
78530,Razer Mouse Sem Fio ROG Strix 8584,Informática,12809.16
246480,Apple Capa de Silicone Pixel 8 2289,Comunicação,4493.59
69717,JBL Soundbar OLED 1534,Eletrônicos,11323.76
92208,Realme Película de Vidro iPhone 15 7148,Comunicação,2759.2
196713,Xiaomi Capa de Silicone Redmi Note 8539,Comunicação,6179.79
220583,Xiaomi Película de Vidro Carbon Edition 8945,Comunicação,2675.59
64398,Sony Caixa de Som Echo Plus 906,Eletrônicos,11404.36
187597,Logitech SSD 1TB NVMe MacBook Air 3963,Informática,10513.03
182163,Apple Power Bank Redmi Note 6058,Comunicação,4038.6
13995,LG Smart TV 4K Pro 2024 9468,Eletrônicos,3290.61
213701,Apple Power Bank Carbon Edition 8957,Comunicação,1048.96
105932,Apple Modem 5G Carbon Edition 5130,Comunicação,1065.85
203237,Sony Smart TV 4K QLED 7093,Eletrônicos,5851.55
207041,Sony Soundbar QLED 7245,Eletrônicos,7306.0
150171,Dell SSD 1TB NVMe ThinkPad 7133,Informática,8102.96
58728,Sony Soundbar Elite Edition 534,Eletrônicos,9946.52
192401,Dell Monitor Gamer Legion 1807,Informática,5246.29
226089,Philips Protetor de Surto Plus 3882,Eletrônicos,9977.82
144944,TCL Home Theater OLED 4178,Eletrônicos,6557.87
83233,Samsung Modem 5G Global 7484,Comunicação,2354.37
74407,TCL Protetor de Surto Plus 8517,Eletrônicos,11654.53
198589,Xiaomi Película de Vidro Redmi Note 6694,Comunicação,6667.77
290356,Dell Teclado Mecânico G Series 4388,Informática,4658.97
129894,Sony Soundbar Series X 7202,Eletrônicos,8479.46
107065,Razer Webcam Full HD MacBook Air 8942,Informática,3899.56
24246,Motorola Power Bank Redmi Note 1048,Comunicação,5024.64
33437,Corsair SSD 1TB NVMe Vostro 1612,Informática,13523.42
212312,Nokia Capa de Silicone Carbon Edition 9143,Comunicação,3151.74
29115,LG Home Theater Elite Edition 4427,Eletrônicos,2773.2
32206,Apple Película de Vidro Global 8618,Comunicação,2397.55
214407,Panasonic Micro-ondas Elite Edition 1833,Eletrônicos,10107.76
182582,Philips Smart TV 4K Series X 3616,Eletrônicos,8814.11
240967,JBL Protetor de Surto Crystal 1437,Eletrônicos,4707.16
145930,Bose Fone de Ouvido Bluetooth Crystal 7737,Eletrônicos,8846.04
34444,Philips Micro-ondas QLED 576,Eletrônicos,6256.53
202139,Philips Smart TV 4K Series X 9382,Eletrônicos,7548.73
22742,Bose Smart TV 4K OLED 6411,Eletrônicos,5655.8
11076,Asus Notebook ThinkPad 7446,Informática,946.26
119428,Apple Placa de Vídeo RTX Vostro 9655,Informática,14579.72
272321,Panasonic Micro-ondas Plus 5512,Eletrônicos,3288.95
293777,Bose Protetor de Surto Crystal 4222,Eletrônicos,10131.16
179073,JBL Fone de Ouvido Bluetooth QLED 4990,Eletrônicos,5069.61
277750,Corsair SSD 1TB NVMe Legion 5373,Informática,6031.86
245318,Motorola Película de Vidro Global 6387,Comunicação,468.44
138253,LG Smart TV 4K Crystal 191,Eletrônicos,10464.52
266715,HP SSD 1TB NVMe MacBook Air 6031,Informática,12575.62
138159,Asus Teclado Mecânico ROG Strix 8109,Informática,8311.67
223409,Corsair Monitor Gamer Vostro 8941,Informática,7769.85
56201,Apple Headset com Microfone Pixel 8 6562,Comunicação,5090.4
21732,Bose Protetor de Surto Crystal 6389,Eletrônicos,10243.8
268883,Samsung Smart TV 4K Elite Edition 5497,Eletrônicos,10924.01
13355,Realme Capa de Silicone Galaxy S23 4835,Comunicação,7109.6
139596,TCL Fone de Ouvido Bluetooth Ultra Slim 6026,Eletrônicos,4078.49
232224,Philips Smart TV 4K QLED 7169,Eletrônicos,3790.74
92407,Apple Headset com Microfone Edition 5757,Comunicação,3450.92
233063,HP Notebook Inspiron 8208,Informática,4601.57
187935,Oppo Headset com Microfone Galaxy S23 1102,Comunicação,7696.02
55143,Nokia Headset com Microfone Pixel 8 2300,Comunicação,7656.75
271293,Xiaomi Película de Vidro iPhone 15 8999,Comunicação,2089.91
27274,Lenovo Placa de Vídeo RTX ThinkPad 5386,Informática,10478.34
145676,Sony Cabo HDMI 2.1 Pro 2024 6448,Eletrônicos,10793.79
190972,Sony Micro-ondas QLED 5183,Eletrônicos,2280.52
299316,Dell Monitor Gamer Inspiron 503,Informática,6077.34
200627,Samsung Home Theater Crystal 1069,Eletrônicos,3873.63
76200,Logitech SSD 1TB NVMe ROG Strix 7587,Informática,12817.41
206001,MSI Mouse Sem Fio Nitro 5 8652,Informática,1392.95
291179,Sony Caixa de Som Echo QLED 59,Eletrônicos,6924.42
142549,Nokia Modem 5G Carbon Edition 4356,Comunicação,4166.08
111709,Philips Smart TV 4K Elite Edition 1104,Eletrônicos,11401.9
136532,Realme Headset com Microfone Galaxy S23 8790,Comunicação,524.28
208830,Dell Notebook Inspiron 3922,Informática,9337.16
182272,Lenovo Monitor Gamer Legion 4936,Informática,5324.38
185690,Asus SSD 1TB NVMe Legion 4693,Informática,3636.2
31824,Philips Protetor de Surto Crystal 8680,Eletrônicos,9493.82
221988,Motorola Smartwatch Carbon Edition 3344,Comunicação,6575.15
89989,Nokia Power Bank iPhone 15 9267,Comunicação,3227.84
199350,TCL Caixa de Som Echo Plus 685,Eletrônicos,6832.39
168031,JBL Caixa de Som Echo Crystal 9263,Eletrônicos,3410.24
360,Asus Notebook ThinkPad 9031,Informática,4448.88
28766,HP Mouse Sem Fio ROG Strix 7809,Informática,6972.66
191850,Corsair SSD 1TB NVMe ROG Strix 3773,Informática,9842.25
188826,Panasonic Fone de Ouvido Bluetooth Series X 6423,Eletrônicos,8539.06
177580,Bose Soundbar OLED 8906,Eletrônicos,7700.68
32851,Razer Webcam Full HD Nitro 5 4986,Informática,2043.03
137957,Xiaomi Capa de Silicone Redmi Note 4710,Comunicação,313.66
252237,JBL Protetor de Surto Plus 5772,Eletrônicos,4342.92
269571,Motorola Modem 5G Pixel 8 2735,Comunicação,3806.01
72258,Asus Roteador Wi-Fi 6 MacBook Air 9775,Informática,1972.06
217088,Realme Smartwatch iPhone 15 8702,Comunicação,860.6
243271,TCL Cabo HDMI 2.1 Plus 2178,Eletrônicos,8598.3
221611,Corsair Roteador Wi-Fi 6 ThinkPad 8604,Informática,9485.68
25257,Motorola Capa de Silicone Galaxy S23 6822,Comunicação,4481.65
209007,MSI Mouse Sem Fio Nitro 5 9945,Informática,9701.73
5190,Realme Modem 5G Edition 2068,Comunicação,5015.48
258792,Dell Roteador Wi-Fi 6 ROG Strix 7366,Informática,7734.71
76763,Acer Mouse Sem Fio ROG Strix 3614,Informática,13145.5
251107,Xiaomi Capa de Silicone Carbon Edition 7246,Comunicação,6307.33
205120,Lenovo Teclado Mecânico Legion 6071,Informática,1065.51
273663,Samsung Headset com Microfone Redmi Note 9903,Comunicação,446.78
225152,JBL Micro-ondas OLED 8797,Eletrônicos,11517.04
45209,Oppo Capa de Silicone Carbon Edition 3906,Comunicação,4837.75
240095,Samsung Protetor de Surto Plus 7184,Eletrônicos,4314.76
271475,Realme Headset com Microfone Moto G 7068,Comunicação,1149.58
225972,MSI Notebook ROG Strix 4592,Informática,12530.49
191105,Logitech Placa de Vídeo RTX ROG Strix 6702,Informática,13379.95
201934,Acer Notebook ThinkPad 3564,Informática,13193.16
227382,Apple SSD 1TB NVMe MacBook Air 8673,Informática,4306.51
70982,Nokia Headset com Microfone Redmi Note 6855,Comunicação,700.29
293587,Dell Webcam Full HD Vostro 8748,Informática,7523.0
286761,Xiaomi Power Bank Redmi Note 8407,Comunicação,7507.93
298201,LG Home Theater Crystal 6974,Eletrônicos,11008.25
19033,Apple Smartwatch Redmi Note 1075,Comunicação,6680.61
67630,Samsung Home Theater QLED 5909,Eletrônicos,2350.19
246710,HP Webcam Full HD ROG Strix 3443,Informática,12708.94
84791,Huawei Smartwatch Edition 521,Comunicação,1660.53
257607,Logitech Placa de Vídeo RTX ThinkPad 3451,Informática,11570.59
192943,Lenovo Placa de Vídeo RTX Inspiron 7880,Informática,6015.99
190415,Samsung Caixa de Som Echo QLED 7233,Eletrônicos,8094.57
144537,TCL Caixa de Som Echo QLED 2957,Eletrônicos,4904.07
172693,Oppo Capa de Silicone Redmi Note 7822,Comunicação,2287.45
193313,Xiaomi Modem 5G Redmi Note 1527,Comunicação,1526.68
196021,Xiaomi Smartwatch iPhone 15 7479,Comunicação,681.7
92851,Apple Carregador Rápido Redmi Note 5479,Comunicação,4493.83
195089,TCL Smart TV 4K OLED 788,Eletrônicos,8780.63
125370,Samsung Power Bank Pixel 8 8631,Comunicação,1685.2
215613,Xiaomi Power Bank Redmi Note 7786,Comunicação,3276.54
42908,Lenovo SSD 1TB NVMe Vostro 6832,Informática,14057.29
290981,JBL Micro-ondas Crystal 9660,Eletrônicos,2951.37
75905,Motorola Carregador Rápido Edition 4287,Comunicação,3055.72
65258,Bose Fone de Ouvido Bluetooth Elite Edition 3783,Eletrônicos,10608.83
295227,Logitech SSD 1TB NVMe Legion 7069,Informática,8729.06
96551,Acer Placa de Vídeo RTX ThinkPad 1230,Informática,5825.83
49909,JBL Micro-ondas Elite Edition 2816,Eletrônicos,2479.64
127114,Corsair Monitor Gamer ROG Strix 4487,Informática,5188.97
10376,Motorola Headset com Microfone Edition 6913,Comunicação,7730.32
